ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,rama2,calif
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,934.926,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,124.292,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2018,184.397,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2018,162.741,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2018,183.613,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2018,10.171,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,5.152,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,232.413,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,273.631,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,25.754,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,371.181,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,30.54,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,6.443,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,81.43,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,71.823,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,4.9,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,5.982,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,4.261,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,87.404,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,892.746,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,137.393,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2017,163.27,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2017,150.357,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2017,199.052,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2017,8.362,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,4.489,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,220.998,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,283.888,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,1.Agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,33.123,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,348.469,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,31.728,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,9.298,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,71.403,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,64.462,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,4.028,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,7.23,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,5.627,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,95.563,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L2,Occupation (Skill level): Skill level 2 ~ medium,2016,871.997,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,2.Media
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_L1,Occupation (Skill level): Skill level 1 ~ low,2016,141.175,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,1.Baja
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",OCU_SKILL_X,Occupation (Skill level): X - Not elsewhere classified,2016,NA,U,Unreliable,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,9.SD
SLV,El Salvador,BX:461,HS - Multi-purpose Household Survey,EMP_TEMP_ECO_OCU_NB,Employment by economic activity and occupation (thousands),ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",OCU_SKILL_L3-4,Occupation (Skill level): Skill levels 3 and 4 ~ high,2016,160.066,NA,NA,NA,NA,NA,NA,R1:3513_T2:85,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,2.No_agro,3.Alta
